"Drive Speed, n",Unit,Leakage Filter Clog,"Leakage Flow, QL",Unit,Main Flow Filter Clog,"Main Flow, Q ",Unit,Pilot_X1,Unit,Pilot_X2,Unit,"Pressure Remote, G",Unit,Pressure_A,Unit,Pressure _B,Unit,Recirculation Filter Clog
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.816666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.816666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,2.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.085,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.15,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,0.025,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.15,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.816666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.15,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.09,bar,0.1166666667,bar,1.8,bar,1.483333333,bar,FALSE
